,credit.policy,int.rate,installment,revol.bal,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,education_or_small_business,major_purchase_or_credit_card,demerits
465,1,0.0983,136.0,19708,0,1,0,0,0,0,1
466,1,0.1267,182.77,30949,0,0,0,0,0,0,0
467,1,0.1046,194.91,6101,3,0,0,0,0,0,3
468,1,0.0832,94.46,1235,0,0,0,0,0,0,0
469,1,0.1261,450.67,18028,1,0,0,0,0,0,1
470,1,0.0945,387.32,8828,5,0,0,0,0,0,5
471,1,0.0863,47.45,6033,1,0,0,0,0,0,1
472,1,0.0832,201.5,64885,0,0,0,0,0,1,0
473,1,0.1324,405.72,27905,1,2,0,0,0,0,3
474,1,0.1197,336.98,14081,0,0,1,0,0,0,1
475,1,0.0945,333.7,426,0,0,0,1,0,0,0
476,1,0.1387,655.0,12301,1,0,0,0,0,0,1
477,1,0.0863,101.21,0,0,0,0,0,0,0,0
478,1,0.0976,533.77,2248,0,0,0,0,1,0,0
479,1,0.1071,16.31,44,2,1,0,0,0,0,3
480,1,0.1008,807.62,2296,3,0,0,0,1,0,3
481,1,0.1292,347.5,16264,3,0,0,1,0,0,3
482,1,0.1039,194.71,12758,0,0,0,0,0,0,0
483,1,0.08,188.02,2573,1,0,0,0,0,0,1
484,1,0.0976,237.95,15176,0,0,0,0,0,0,0
485,1,0.1008,148.61,7239,2,0,0,0,0,0,2
486,1,0.0863,189.77,11217,3,0,0,0,0,1,3
487,1,0.1008,84.0,12979,0,0,0,0,0,0,0
488,1,0.0976,192.93,21894,2,0,0,0,0,0,2
489,1,0.1197,431.6,4933,2,0,0,0,0,0,2
490,1,0.1071,339.06,6206,0,0,0,0,0,0,0
491,1,0.0976,225.09,16326,2,0,0,0,0,0,2
492,1,0.1039,243.38,33,0,0,0,0,0,0,0
493,1,0.0737,24.84,19901,0,0,0,0,0,0,0
494,1,0.08,90.88,4385,0,0,0,0,0,1,0
495,1,0.1355,589.2,18966,2,0,0,0,0,0,2
496,1,0.0945,96.03,8788,0,0,1,0,0,0,1
497,1,0.1071,48.91,1276,1,0,0,0,0,0,1
498,1,0.1229,200.12,22635,0,0,0,0,0,0,0
499,1,0.0768,199.61,1715,1,0,0,0,0,1,1
500,1,0.08,310.24,1715,1,0,0,0,0,1,1
501,1,0.0976,80.39,2574,1,0,0,0,0,0,1
502,1,0.0832,160.57,25336,0,0,0,0,0,1,0
503,1,0.1355,343.0,18485,1,0,1,1,0,0,2
504,1,0.0945,272.09,9048,1,0,0,0,0,0,1
505,1,0.1324,307.67,14421,0,2,0,0,0,1,2
506,1,0.0976,200.17,9121,1,0,0,0,0,0,1
507,1,0.1071,260.82,120563,0,0,0,0,0,0,0
508,1,0.08,94.01,710,4,0,0,0,0,0,4
509,1,0.0976,46.63,20762,2,0,0,0,1,0,2
510,1,0.0863,189.77,1839,3,0,0,0,0,0,3
511,1,0.0976,627.02,8629,0,0,0,0,0,0,0
512,1,0.1166,330.53,11735,2,0,0,0,0,0,2
513,1,0.1039,584.12,5506,1,0,0,0,0,0,1
514,1,0.1197,199.2,3831,0,1,0,1,0,0,1
515,1,0.0768,187.14,6094,0,0,0,0,0,0,0
516,1,0.1008,193.83,15597,1,0,0,0,0,1,1
517,1,0.1008,807.62,52214,8,0,0,0,1,0,8
518,1,0.0976,644.71,507,0,0,0,1,1,0,0
519,1,0.1071,195.61,0,1,0,0,0,0,0,1
520,1,0.1103,163.77,4760,0,0,0,0,0,0,0
521,1,0.1418,856.63,25160,2,0,0,1,0,0,2
522,1,0.1103,327.53,10837,1,0,0,1,0,0,1
523,1,0.08,313.37,90335,3,0,0,0,1,0,3
524,1,0.0976,128.62,4010,0,0,0,0,1,0,0
525,1,0.1261,167.54,3389,2,0,1,0,0,0,3
526,1,0.1134,501.73,39702,0,0,0,0,0,0,0
527,1,0.0945,544.17,653,2,0,0,0,0,0,2
528,1,0.08,188.02,5274,1,0,0,0,0,0,1
529,1,0.1166,90.07,11788,3,0,0,0,0,0,3
530,1,0.0737,93.14,122,0,0,0,0,0,0,0
531,1,0.1545,348.87,22122,2,0,0,0,0,0,2
532,1,0.0768,155.95,103,0,0,0,0,1,0,0
533,1,0.0976,347.27,8866,1,0,1,0,1,0,2
534,1,0.1134,493.5,4929,1,1,0,0,1,0,2
535,1,0.0976,80.39,11794,0,0,0,0,0,0,0
536,1,0.1292,507.36,462,2,0,1,0,1,0,3
537,1,0.1324,608.58,5855,0,0,1,1,0,0,1
538,1,0.1008,646.1,6688,0,0,0,0,0,0,0
539,1,0.1229,25.02,12220,0,0,0,0,0,1,0
540,1,0.1071,195.61,8736,1,0,0,0,0,0,1
541,1,0.1324,507.15,170,0,0,0,0,0,0,0
542,1,0.1418,548.25,15923,0,0,0,0,0,0,0
543,1,0.0863,142.33,0,0,1,0,0,0,0,1
544,1,0.1166,495.79,1340,2,1,0,1,0,0,3
545,1,0.1103,327.53,8575,0,1,0,0,0,0,1
546,1,0.1103,98.26,21498,1,0,0,0,0,0,1
547,1,0.1482,587.82,32406,1,4,0,0,0,1,5
548,1,0.1197,131.97,7902,2,0,0,0,0,0,2
549,1,0.1166,330.53,46789,3,0,0,1,0,0,3
550,1,0.1261,254.65,7897,1,0,0,0,0,0,1
551,1,0.1134,236.88,6422,2,0,0,0,0,1,2
552,1,0.08,313.37,1467,0,0,0,0,1,0,0
553,1,0.1166,826.31,16694,0,0,0,0,0,1,0
554,1,0.08,156.69,1698,0,0,0,0,0,0,0
555,1,0.1197,318.72,8801,0,0,0,0,0,0,0
556,1,0.1039,171.18,5500,0,0,0,0,0,0,0
557,1,0.0863,373.21,3282,3,0,0,0,0,0,3
558,1,0.1261,820.91,23908,3,0,0,1,1,0,3
559,1,0.1071,815.04,6088,0,0,0,1,0,1,0
560,1,0.1071,358.62,2217,2,0,0,0,0,0,2
561,1,0.1292,213.72,22247,1,0,0,0,0,0,1
562,1,0.1197,99.6,14555,0,0,0,0,0,0,0
563,1,0.0945,409.73,15491,3,0,0,0,0,0,3
564,1,0.1387,341.15,24299,0,0,0,1,0,0,0
565,1,0.1703,535.02,44543,0,0,0,1,0,0,0
566,1,0.0976,160.78,3735,0,0,0,0,0,1,0
567,1,0.1008,129.22,2352,1,0,0,0,0,0,1
568,1,0.1261,335.07,7607,0,0,0,0,0,0,0
569,1,0.1103,294.78,12303,0,0,0,0,0,0,0
570,1,0.1039,233.65,5824,0,0,0,0,0,1,0
571,1,0.1292,504.84,5071,1,1,0,1,0,0,2
572,1,0.1039,486.76,24,0,0,0,0,0,0,0
573,1,0.1197,398.4,16616,0,0,0,0,0,0,0
574,1,0.1103,671.44,31566,1,0,0,1,0,0,1
575,1,0.1261,670.13,4110,0,0,0,0,1,0,0
576,1,0.1071,521.63,16738,1,0,0,0,0,0,1
577,1,0.0976,803.87,54392,0,0,0,0,0,0,0
578,1,0.1103,98.26,46427,0,0,0,0,0,0,0
579,1,0.1387,135.61,10944,1,0,0,0,0,1,1
580,1,0.1324,676.2,16805,0,0,0,0,0,0,0
581,1,0.0976,321.55,9255,0,0,0,0,0,0,0
582,1,0.1071,652.04,16194,1,0,0,0,0,0,1
583,1,0.0976,771.72,4643,3,0,0,0,0,0,3
584,1,0.0863,316.28,3808,2,0,0,0,0,0,2
585,1,0.145,516.32,9080,1,0,0,0,0,0,1
586,1,0.1039,292.06,4551,0,0,0,0,0,0,0
587,1,0.1166,330.53,11927,2,0,0,0,0,0,2
588,1,0.1355,339.6,5261,2,1,0,1,1,0,3
589,1,0.0768,93.57,1139,1,0,0,0,0,0,1
590,1,0.0976,192.93,5280,1,0,0,0,0,0,1
591,1,0.0945,320.1,13607,3,0,0,0,0,1,3
592,1,0.1134,394.8,11134,0,0,0,0,0,0,0
593,1,0.1134,329.0,23623,3,0,0,0,0,0,3
594,1,0.1103,311.16,9711,0,1,0,0,0,0,1
595,1,0.08,94.01,2456,0,1,0,0,0,0,1
596,1,0.1387,341.15,11969,2,0,0,1,0,0,2
597,1,0.0945,192.06,32421,0,0,0,0,1,0,0
598,1,0.0832,182.61,1348,3,0,0,0,0,1,3
599,1,0.1671,710.18,26255,1,0,0,0,0,0,1
600,1,0.1071,508.59,20838,1,0,0,1,0,0,1
601,1,0.0945,456.94,11188,1,0,0,0,0,1,1
602,1,0.08,313.37,0,0,0,0,0,0,0,0
603,1,0.0863,28.47,167,2,0,0,0,0,0,2
604,1,0.1166,330.53,10997,0,0,0,0,0,0,0
605,1,0.1008,32.31,2308,0,0,0,0,0,1,0
606,1,0.1197,481.4,15506,1,0,0,1,0,0,1
607,1,0.1134,263.2,7720,2,0,0,0,0,0,2
608,1,0.1071,163.01,11973,0,0,1,0,0,0,1
609,1,0.0976,675.25,142,0,0,0,0,0,0,0
610,1,0.0976,482.32,3050,1,0,0,1,0,0,1
611,1,0.1134,493.5,14453,1,0,0,0,0,0,1
612,1,0.0976,180.07,7842,2,0,0,0,0,0,2
613,1,0.1039,162.26,5762,1,0,0,1,0,0,1
614,1,0.0863,316.28,2339,0,0,0,0,0,0,0
615,1,0.1387,375.26,17436,0,0,0,0,0,0,0
616,1,0.0976,482.32,11648,1,0,0,1,0,0,1
617,1,0.145,663.47,8731,1,0,0,1,0,0,1
618,1,0.1513,173.65,22210,0,0,0,0,0,0,0
619,1,0.0863,221.4,6496,0,0,0,0,0,0,0
620,1,0.1103,360.29,3041,2,0,0,1,0,0,2
621,1,0.1166,330.53,2000,3,0,0,0,0,0,3
622,1,0.0976,321.55,3717,3,1,0,1,0,1,4
623,1,0.1576,420.47,34841,0,0,0,0,0,0,0
624,1,0.0945,224.07,5257,1,0,0,1,0,0,1
625,1,0.1418,548.25,15193,0,0,0,0,0,0,0
626,1,0.1134,329.0,3245,2,0,1,0,0,0,3
627,1,0.1229,490.29,14694,2,0,0,1,0,0,2
628,1,0.08,225.63,438,3,0,0,0,0,0,3
629,1,0.0976,257.24,38605,0,0,0,0,0,0,0
630,1,0.1071,95.36,6611,1,0,0,0,0,0,1
631,1,0.1418,274.13,5723,1,0,0,0,0,0,1
632,1,0.08,156.69,8366,0,0,0,0,0,0,0
633,1,0.1197,351.92,7583,0,0,0,1,0,0,0
634,1,0.1039,194.71,4524,1,0,0,0,0,0,1
635,1,0.1008,258.44,3596,1,0,1,0,0,0,2
636,1,0.1608,879.92,12704,0,3,0,1,0,1,3
637,1,0.0945,150.45,16724,0,0,0,0,0,1,0
638,1,0.0945,640.2,311,2,0,0,0,0,0,2
639,1,0.1292,168.28,19771,1,0,0,0,0,0,1
640,1,0.1008,581.49,10826,0,0,0,0,0,0,0
641,1,0.0945,640.2,281,1,0,0,0,0,0,1
642,1,0.1513,694.59,4289,1,0,0,0,0,0,1
643,1,0.1292,807.74,21364,0,0,0,1,0,0,0
644,1,0.0976,514.48,22627,1,0,0,0,0,0,1
645,1,0.1418,411.19,11258,1,0,0,0,0,0,1
646,1,0.1039,389.41,0,2,0,0,0,0,0,2
647,1,0.1387,264.39,26996,0,0,0,0,0,0,0
648,1,0.0976,482.32,3834,2,0,0,1,0,0,2
649,1,0.1355,645.24,9416,2,0,0,0,0,0,2
650,1,0.1229,293.51,25807,1,0,0,0,0,0,1
651,1,0.0863,316.28,16167,3,0,0,0,0,0,3
652,1,0.1134,361.9,12678,0,0,1,0,0,0,1
653,1,0.1229,281.84,8747,1,0,0,0,0,0,1
654,1,0.1071,684.64,5694,1,0,0,1,0,0,1
655,1,0.1324,338.1,12008,3,1,0,0,0,0,4
656,1,0.1197,278.88,14129,0,0,0,0,0,0,0
657,1,0.1039,486.76,15553,1,0,0,0,0,0,1
658,1,0.1197,298.8,26966,1,0,1,0,0,0,2
659,1,0.1166,330.53,2388,2,0,0,0,0,0,2
660,1,0.1261,234.55,11698,1,0,0,0,0,0,1
661,1,0.0976,241.16,5570,3,0,0,0,0,1,3
662,1,0.0945,224.07,4641,0,0,0,0,0,1,0
663,1,0.1166,396.63,15774,2,0,0,0,0,0,2
664,1,0.1324,507.15,9288,0,0,0,0,0,0,0
665,1,0.1355,288.66,17488,1,0,0,0,0,0,1
666,1,0.0832,409.3,209,1,0,0,0,0,0,1
667,1,0.1292,222.97,15049,0,0,0,0,0,0,0
668,1,0.1197,365.2,23253,1,0,0,0,0,0,1
669,1,0.1261,603.12,10769,1,1,0,0,0,0,2
670,1,0.1387,852.87,21357,1,0,0,0,0,1,1
671,1,0.0945,320.1,29884,0,0,0,0,0,0,0
672,1,0.1008,807.62,16386,0,0,0,0,0,0,0
673,1,0.1071,326.02,26888,0,0,0,0,0,0,0
674,1,0.1292,336.56,7067,0,0,0,0,0,0,0
675,1,0.1166,396.63,36467,0,0,0,0,0,1,0
676,1,0.1261,301.56,14371,0,1,0,1,0,0,1
677,1,0.1103,491.3,25870,0,1,0,1,0,0,1
678,1,0.1134,416.19,1727,1,0,0,0,0,0,1
679,1,0.164,636.39,28846,1,0,0,1,0,1,1
680,1,0.1229,406.91,2329,0,0,0,0,0,0,0
681,1,0.0737,62.1,324,0,0,0,0,0,0,0
682,1,0.1261,201.04,20845,0,0,0,0,0,0,0
683,1,0.1103,491.3,12569,0,0,0,1,0,0,0
684,1,0.1103,327.53,9697,0,0,0,0,0,0,0
685,1,0.1103,327.53,2952,2,0,0,0,0,0,2
686,1,0.1071,179.31,13427,0,0,0,0,0,0,0
687,1,0.1229,667.06,6045,1,0,1,1,0,0,2
688,1,0.1103,720.57,18913,1,0,0,0,0,0,1
689,1,0.1324,405.72,18593,0,5,1,0,0,0,6
690,1,0.08,313.37,0,1,0,0,0,0,0,1
691,1,0.0945,409.73,13207,0,0,0,0,0,1,0
692,1,0.1103,157.22,3273,1,0,0,0,0,0,1
693,1,0.1229,633.71,19368,1,3,0,0,0,0,4
694,1,0.1071,782.44,782,1,0,0,1,0,0,1
695,1,0.1103,589.56,6362,0,0,0,0,1,0,0
696,1,0.0976,353.71,15342,0,1,0,0,0,0,1
697,1,0.1103,206.35,871,0,0,0,0,0,0,0
698,1,0.0832,251.88,13238,1,0,0,0,0,1,1
699,1,0.1261,301.56,1918,0,0,0,0,0,0,0
700,1,0.1039,464.05,5649,2,0,0,0,0,1,2
701,1,0.0945,230.47,3332,0,0,0,1,0,0,0
702,1,0.1734,895.56,14706,0,2,0,0,0,0,2
703,1,0.1261,670.13,27129,2,0,0,0,0,0,2
704,1,0.1292,269.25,1152,3,3,0,0,0,0,6
705,1,0.1292,377.79,8837,1,0,0,1,0,0,1
706,1,0.0976,30.55,2246,1,0,0,0,0,0,1
707,1,0.1039,389.41,9258,1,0,0,0,0,0,1
708,1,0.1324,405.72,8671,0,0,0,0,0,0,0
709,1,0.1387,477.61,20065,2,0,0,0,0,0,2
710,1,0.1134,329.0,1573,0,0,0,1,1,0,0
711,1,0.0832,377.82,4359,0,0,0,0,0,0,0
712,1,0.1324,338.1,10055,3,0,1,0,0,0,4
713,1,0.1355,407.52,2549,0,0,0,0,0,1,0
714,1,0.1071,273.86,16021,1,0,0,0,0,0,1
715,1,0.1008,807.62,0,1,0,0,0,0,0,1
716,1,0.1197,398.4,22205,2,0,1,0,0,0,3
717,1,0.0945,320.1,9438,3,0,0,0,0,0,3
718,1,0.0863,316.28,18343,0,1,0,0,0,0,1
719,1,0.1008,387.66,74885,0,0,0,0,0,0,0
720,1,0.1039,162.26,4873,1,0,0,0,0,0,1
721,1,0.1134,493.5,11332,0,0,0,0,0,1,0
722,1,0.1229,640.38,20033,1,0,0,1,0,0,1
723,1,0.1261,180.94,4565,0,1,0,0,0,0,1
724,1,0.1134,296.1,4000,3,0,0,0,0,1,3
725,1,0.1166,115.69,0,0,2,0,0,0,0,2
726,1,0.1134,230.3,1767,1,0,1,0,0,0,2
727,1,0.1324,405.72,768,2,0,0,0,0,0,2
728,1,0.0976,305.47,12226,0,1,1,0,0,1,2
729,1,0.0737,93.14,2724,0,0,0,0,0,0,0
730,1,0.08,109.68,308,4,0,0,0,0,0,4
731,1,0.08,37.61,1946,3,0,0,0,0,0,3
732,1,0.1008,129.22,4446,3,0,0,0,0,0,3
733,1,0.1008,290.75,8486,1,0,0,0,0,0,1
734,1,0.1355,203.76,19826,2,0,0,0,0,0,2
735,1,0.0945,160.05,3212,1,1,0,0,0,1,2
736,1,0.1355,407.52,10918,2,0,0,0,0,1,2
737,1,0.0945,320.1,8850,0,0,0,0,1,0,0
738,1,0.1039,129.81,10366,0,0,1,0,0,0,1
739,1,0.1229,366.89,10765,2,0,0,0,0,0,2
740,1,0.1134,658.0,5482,0,2,0,1,0,0,2
741,1,0.0945,480.15,5196,2,0,0,0,0,0,2
742,1,0.0976,803.87,3114,0,0,0,0,0,0,0
743,1,0.1039,272.59,213,1,0,1,0,0,0,2
744,1,0.1197,249.0,6450,3,0,0,0,0,0,3
745,1,0.1229,400.24,15486,1,0,0,0,0,1,1
746,1,0.0863,253.03,5623,1,0,0,0,0,0,1
747,1,0.1039,129.81,1308,1,0,0,0,0,1,1
748,1,0.0945,448.14,11556,0,0,0,0,0,0,0
749,1,0.1134,118.44,623,0,0,0,0,0,1,0
750,1,0.1039,811.27,0,2,1,0,0,0,0,3
751,1,0.1355,407.52,22044,0,0,0,0,0,0,0
752,1,0.08,250.7,8793,0,0,0,0,0,1,0
753,1,0.1324,444.6,2796,2,0,0,0,0,0,2
754,1,0.1071,489.03,8298,3,0,1,0,0,0,4
755,1,0.1355,373.56,10211,0,0,0,0,0,0,0
756,1,0.1071,195.61,22188,0,0,0,0,0,1,0
757,1,0.1166,314.0,21160,0,0,0,1,0,0,0
758,1,0.0768,109.17,2096,0,0,0,0,0,1,0
759,1,0.145,516.32,55632,3,0,0,0,0,0,3
760,1,0.0976,241.16,3415,0,0,0,0,1,0,0
761,1,0.0863,221.4,1287,0,0,0,0,0,0,0
762,1,0.1103,294.78,36164,1,0,0,1,0,1,1
763,1,0.1513,680.69,20658,0,0,0,0,0,0,0
764,1,0.1071,228.22,24397,1,0,0,0,0,1,1
765,1,0.08,87.75,1946,3,0,0,0,0,0,3
766,1,0.1039,324.51,0,1,0,0,0,0,0,1
767,1,0.1051,97.53,14582,2,0,0,1,0,0,2
768,1,0.1071,208.65,14971,0,0,0,0,0,0,0
769,1,0.1482,691.55,43868,1,0,1,0,0,0,2
770,1,0.1008,323.05,6512,0,0,0,0,0,0,0
771,1,0.0832,236.14,7905,0,0,0,0,0,1,0
772,1,0.0976,213.83,6161,0,0,0,0,0,1,0
773,1,0.1103,537.15,3964,0,0,0,1,0,0,0
774,1,0.1039,194.71,1815,3,0,0,0,0,0,3
775,1,0.08,235.03,0,3,0,0,0,0,0,3
776,1,0.0976,707.41,1998,1,0,0,0,0,0,1
777,1,0.0945,128.04,41248,3,0,0,0,0,0,3
778,1,0.1261,670.13,24008,0,0,0,0,0,0,0
779,1,0.1197,697.2,17788,3,0,0,0,0,1,3
780,1,0.0945,480.15,4232,2,0,0,0,0,0,2
781,1,0.1134,98.7,0,1,0,0,1,0,0,1
782,1,0.157,525.17,28511,1,0,0,0,0,0,1
783,1,0.0768,187.14,138,0,0,0,0,0,0,0
784,1,0.1166,314.0,114629,2,0,0,0,0,1,2
785,1,0.1039,324.51,10689,3,0,0,0,0,0,3
786,1,0.0976,257.24,6188,0,0,0,0,0,0,0
787,1,0.0832,314.85,4743,0,0,0,1,0,0,0
788,1,0.1103,235.83,12025,2,0,0,0,0,0,2
789,1,0.0976,803.87,3706,1,0,0,0,0,0,1
790,1,0.1134,526.4,8833,1,0,1,0,0,0,2
791,1,0.1039,292.06,6239,3,0,0,0,0,0,3
792,1,0.1324,540.96,5671,0,0,0,0,0,0,0
793,1,0.1229,100.06,2940,1,2,0,0,0,1,3
794,1,0.1355,848.99,7019,2,0,0,1,0,0,2
795,1,0.1197,298.8,9883,1,1,1,0,0,0,3
796,1,0.0976,482.32,1436,0,0,0,0,0,0,0
797,1,0.1292,168.28,13073,3,0,0,1,0,0,3
798,1,0.1008,807.62,5681,1,0,0,0,0,0,1
799,1,0.1039,811.27,48556,0,0,0,0,0,0,0
800,1,0.1324,253.58,19418,3,1,0,0,0,0,4
801,1,0.1324,118.34,45988,0,0,0,0,0,0,0
802,1,0.1039,584.12,77034,2,0,0,0,0,1,2
803,1,0.1103,52.41,0,0,0,0,0,1,0,0
804,1,0.1008,151.03,9910,2,0,0,1,0,0,2
805,1,0.0832,188.91,1532,0,0,0,0,1,0,0
806,1,0.0976,167.21,4699,1,1,0,0,0,0,2
807,1,0.0832,251.88,7017,0,0,0,1,1,0,0
808,1,0.1008,161.53,13,1,0,0,0,0,1,1
809,1,0.1292,807.74,9201,2,1,1,0,0,0,4
810,1,0.1261,837.67,8220,0,0,0,1,0,1,0
811,1,0.1292,269.25,2692,3,0,0,0,0,0,3
812,1,0.0976,578.79,2448,3,0,0,0,0,0,3
813,1,0.0768,93.57,3894,0,0,0,0,0,0,0
814,1,0.1197,166.0,13734,0,0,0,0,0,0,0
815,1,0.1134,329.0,13744,0,0,0,0,0,0,0
816,1,0.1103,201.44,6111,0,0,0,0,0,1,0
817,1,0.1008,646.1,84,2,0,0,0,0,1,2
818,1,0.0976,385.86,19073,3,1,0,1,0,0,4
819,1,0.1229,232.64,13817,0,1,0,0,0,0,1
820,1,0.1166,330.53,59145,0,0,0,0,0,1,0
821,1,0.1292,201.94,7091,2,2,0,0,0,0,4
822,1,0.1071,603.13,18179,0,0,0,0,0,0,0
823,1,0.1039,389.41,6151,1,0,0,0,0,0,1
824,1,0.08,250.7,2056,1,0,0,0,0,1,1
825,1,0.1482,691.55,29292,1,0,0,0,0,0,1
826,1,0.0832,37.79,6685,1,0,0,0,0,0,1
827,1,0.1039,194.71,7198,1,0,0,0,0,1,1
828,1,0.0976,321.55,6179,2,0,0,1,0,0,2
829,1,0.0945,640.2,32,0,0,0,0,0,0,0
830,1,0.0768,187.14,922,0,0,0,0,0,1,0
831,1,0.1324,202.86,9912,1,0,0,0,0,0,1
832,1,0.0863,142.33,6699,0,1,0,0,0,1,1
833,1,0.1324,338.1,27452,2,0,0,1,1,0,2
834,1,0.1166,528.84,14958,3,0,0,0,0,0,3
835,1,0.1229,266.83,45251,3,1,0,1,0,1,4
836,1,0.0768,155.95,9253,0,0,0,0,0,0,0
837,1,0.1324,845.25,31405,0,0,0,0,0,1,0
838,1,0.1134,230.3,6475,0,0,0,0,0,0,0
839,1,0.1134,263.2,0,1,1,0,1,0,0,2
840,1,0.1071,391.22,34566,1,0,0,0,0,0,1
841,1,0.0832,314.85,3248,0,0,0,0,0,0,0
842,1,0.1166,462.74,17623,0,1,0,0,0,0,1
843,1,0.1292,100.97,9642,0,2,0,0,0,0,2
844,1,0.145,550.74,16930,0,0,0,0,0,0,0
845,1,0.1324,446.29,13438,1,0,1,1,0,1,2
846,1,0.1229,500.3,18198,2,1,0,0,0,0,3
847,1,0.1229,50.03,0,3,0,0,0,0,0,3
848,1,0.0976,176.86,1763,0,0,0,0,0,0,0
849,1,0.0976,96.47,8439,0,0,0,0,0,1,0
850,1,0.1166,370.19,24259,0,0,0,1,0,0,0
851,1,0.08,206.83,3339,1,0,0,0,0,0,1
852,1,0.1134,296.1,9237,1,0,1,1,0,1,2
853,1,0.1103,818.83,7746,0,2,0,0,0,0,2
854,1,0.0976,318.34,4506,2,0,1,0,0,1,3
855,1,0.0832,125.94,1401,1,0,0,0,0,0,1
856,1,0.0976,450.17,14571,0,0,0,0,0,1,0
857,1,0.1229,23.35,0,1,0,0,0,0,0,1
858,1,0.1166,178.49,3037,0,1,0,0,0,0,1
859,1,0.1197,116.2,17394,1,0,0,0,0,0,1
860,1,0.1166,247.9,17745,1,0,0,0,0,0,1
861,1,0.1292,269.25,4755,1,0,0,0,0,0,1
862,1,0.1103,262.03,8158,0,0,0,0,0,1,0
863,1,0.1103,141.66,70685,1,0,0,0,0,0,1
864,1,0.1418,568.81,11294,1,1,0,0,0,0,2
865,1,0.1324,223.15,6521,3,0,0,0,0,0,3
866,1,0.1039,243.38,4322,2,0,0,0,0,0,2
867,1,0.1071,224.14,19383,1,0,0,0,0,1,1
868,1,0.1103,235.83,19076,0,0,0,1,0,0,0
869,1,0.1418,428.32,34181,0,0,0,0,0,1,0
870,1,0.1576,659.61,27550,2,1,1,0,0,0,4
871,1,0.1229,192.62,13685,1,0,0,0,0,0,1
872,1,0.0768,155.95,257,0,0,0,0,0,0,0
873,1,0.1134,213.85,23119,3,0,1,0,0,0,4
874,1,0.0976,482.32,26402,0,0,0,0,0,1,0
875,1,0.1008,587.14,2527,0,0,0,0,0,1,0
876,1,0.0863,202.42,1686,0,0,0,0,0,0,0
877,1,0.0976,160.78,9877,2,0,0,0,0,1,2
878,1,0.1324,265.41,36293,3,0,0,1,0,0,3
879,1,0.1071,339.06,19859,0,0,0,1,0,0,0
880,1,0.1134,274.72,15629,0,0,1,0,0,1,1
881,1,0.1166,198.32,5901,0,0,0,0,0,0,0
882,1,0.1103,183.42,424,2,1,0,0,0,1,3
883,1,0.145,640.24,32682,0,0,0,0,0,1,0
884,1,0.0863,132.84,11730,0,0,0,0,0,0,0
885,1,0.1197,260.62,20237,3,0,0,0,0,0,3
886,1,0.1197,109.56,8562,3,0,0,1,0,1,3
887,1,0.1166,240.46,17581,0,0,0,1,0,1,0
888,1,0.1355,339.6,3608,1,1,0,0,0,0,2
889,1,0.1008,306.9,16098,0,0,0,0,0,0,0
890,1,0.1387,388.91,44293,0,0,0,0,0,0,0
891,1,0.1418,513.98,24992,0,0,0,0,0,0,0
892,1,0.1039,389.41,14499,0,0,0,0,0,1,0
893,1,0.0737,22.51,1814,0,0,0,0,0,1,0
894,1,0.1008,315.78,28332,0,0,0,0,0,1,0
895,1,0.145,430.27,24325,0,0,1,0,0,0,1
896,1,0.0976,16.08,65414,0,0,0,0,0,0,0
897,1,0.1292,175.01,56002,0,0,0,0,0,0,0
898,1,0.1229,268.5,18673,0,2,0,0,0,0,2
899,1,0.08,188.02,3713,1,0,0,0,0,1,1
900,1,0.0976,204.19,14102,4,0,0,0,0,0,4
901,1,0.1039,324.51,7618,2,0,0,0,0,0,2
902,1,0.0976,287.79,0,1,1,0,0,0,0,2
903,1,0.1355,155.37,8399,2,0,0,1,0,1,2
904,1,0.0976,144.7,3818,0,0,0,1,0,0,0
905,1,0.1261,402.08,16083,0,0,1,0,0,0,1
906,1,0.1039,324.51,13845,0,0,0,0,0,0,0
907,1,0.1071,234.74,12938,0,0,1,0,0,1,1
908,1,0.1197,292.16,8243,2,0,1,0,0,0,3
909,1,0.1197,166.0,14859,3,1,0,0,0,0,4
910,1,0.1608,492.76,33627,1,0,0,1,1,0,1
911,1,0.0768,31.19,4782,0,0,0,0,0,0,0
912,1,0.1071,117.37,71928,1,0,0,0,1,0,1
913,1,0.1197,166.0,12235,0,0,0,0,0,0,0
914,1,0.1197,318.72,36920,0,0,0,0,0,0,0
915,1,0.0976,151.13,8504,1,0,0,0,0,0,1
916,1,0.1166,198.32,8224,0,0,0,0,0,0,0
917,1,0.1197,239.04,30970,1,0,0,1,0,0,1
918,1,0.1166,170.22,12110,2,1,0,1,0,0,3
919,1,0.08,313.37,2751,0,0,0,0,0,0,0
920,1,0.1324,83.68,17807,3,0,1,1,0,0,4
921,1,0.0976,96.47,6981,0,0,0,0,0,1,0
922,1,0.1197,149.4,22625,1,1,0,0,0,0,2
923,1,0.1166,165.27,669,0,0,0,0,0,0,0
924,1,0.1197,135.29,5529,2,0,1,0,0,1,3
925,1,0.1703,249.68,1349,3,3,0,0,0,0,6
926,1,0.1355,203.76,16888,1,1,0,0,0,1,2
927,1,0.1103,108.09,670,0,3,0,0,0,1,3
928,1,0.1008,129.22,3946,0,0,0,1,0,1,0
929,1,0.1071,163.01,854,1,0,0,1,0,0,1
930,1,0.0832,128.3,296,0,0,0,0,0,0,0
